clip_sequence,cum_clip,min_id,max_id,skill,problem_id,user_id,assignment_id,assistment_id,avg_attemptCount,avg_bottomHint,avg_correct,avg_frIsHelpRequest,avg_frPast5HelpRequest,avg_frPast5WrongCount,avg_frPast8HelpRequest,avg_frPast8WrongCount,avg_frWorkingInSchool,avg_hint,avg_hintCount,avg_hintTotal,avg_original,avg_past8BottomOut,avg_scaffold,avg_stlHintUsed,avg_timeSinceSkill,avg_timeTaken,avg_totalFrAttempted,avg_totalFrPastWrongCount,avg_totalFrPercentPastWrong,avg_totalFrSkillOpportunities,avg_totalFrTimeOnSkill,max_attemptCount,max_bottomHint,max_correct,max_frIsHelpRequest,max_frPast5HelpRequest,max_frPast5WrongCount,max_frPast8HelpRequest,max_frPast8WrongCount,max_frWorkingInSchool,max_hint,max_hintCount,max_hintTotal,max_original,max_past8BottomOut,max_scaffold,max_stlHintUsed,max_timeSinceSkill,max_timeTaken,max_totalFrAttempted,max_totalFrPastWrongCount,max_totalFrPercentPastWrong,max_totalFrSkillOpportunities,max_totalFrTimeOnSkill,min_attemptCount,min_bottomHint,min_correct,min_frIsHelpRequest,min_frPast5HelpRequest,min_frPast5WrongCount,min_frPast8HelpRequest,min_frPast8WrongCount,min_frWorkingInSchool,min_hint,min_hintCount,min_hintTotal,min_original,min_past8BottomOut,min_scaffold,min_stlHintUsed,min_timeSinceSkill,min_timeTaken,min_totalFrAttempted,min_totalFrPastWrongCount,min_totalFrPercentPastWrong,min_totalFrSkillOpportunities,min_totalFrTimeOnSkill,sum_attemptCount,sum_bottomHint,sum_correct,sum_frIsHelpRequest,sum_frPast5HelpRequest,sum_frPast5WrongCount,sum_frPast8HelpRequest,sum_frPast8WrongCount,sum_frWorkingInSchool,sum_hint,sum_hintCount,sum_hintTotal,sum_original,sum_past8BottomOut,sum_scaffold,sum_stlHintUsed,sum_timeSinceSkill,sum_timeTaken,sum_totalFrAttempted,sum_totalFrPastWrongCount,sum_totalFrPercentPastWrong,sum_totalFrSkillOpportunities,sum_totalFrTimeOnSkill,confusion,concentration,boredom,frustration,urbanicity
617,34793,63603,63603,371,13427,121151,524761,13427,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.279,14,0,0,1,16.92,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.279,14,0,0,1,16.92,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.279,14,0,0,1,16.92,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.279,14,0,0,1,16.92,0,1,0,0,3
617,34798,63612,63612,382,15814,121151,524761,15814,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.085,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.085,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.085,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.085,23,0,0,0,0,0,1,0,0,3
617,34802,63617,63617,0,13638,121151,524759,13629,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.481,28,0,0,1,7.365,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.481,28,0,0,1,7.365,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.481,28,0,0,1,7.365,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.481,28,0,0,1,7.365,0,1,0,0,3
617,34803,63618,63620,110,13795.33333,121151,524759,13795,1.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,0,0.666666667,0,0.333333333,0,0,29.71066667,30,1,0.111111113,3,116.3373333,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,76.67,31,2,0.33333334,4,182.918,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.008,29,0,0,2,59.846,4,0,1,0,0,1,0,1,3,0,0,0,2,0,1,0,0,89.132,90,3,0.33333334,9,349.012,0,1,0,0,3
617,34812,63630,63630,238,13321,121151,524746,13321,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96.325,41,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96.325,41,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96.325,41,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,96.325,41,0,0,0,0,0,1,0,0,3
617,34815,63633,63633,0,21794,121151,524746,21794,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69.879,44,0,0,8,247.46402,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69.879,44,0,0,8,247.46402,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69.879,44,0,0,8,247.46402,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69.879,44,0,0,8,247.46402,0,1,0,0,3
617,34816,63634,63637,0,14981.5,121151,524746,14981,1.5,0,0.25,0,0,0.5,0,0.5,1,0,0,0,0.5,0,0.25,0,0,7.57675,46.5,1,0.022727273,10.5,332.05552,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,15.966,48,2,0.09090909,12,344.26102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.031,45,0,0,9,317.34302,6,0,1,0,0,2,0,2,4,0,0,0,2,0,1,0,0,30.307,186,4,0.09090909,42,1328.22208,0,1,0,0,3
617,34825,63655,63656,166,14768,121151,524758,14768,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,32.781,66.5,3.5,0.115384615,13.5,635.5055,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,65.555,67,4,0.23076923,14,668.283,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.007,66,3,0,13,602.728,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,65.562,133,7,0.23076923,27,1271.011,0,1,0,0,3
618,34888,63761,63761,92,1501,121151,530282,1501,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.299,172,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.299,172,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.299,172,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.299,172,0,0,0,0,0,1,0,0,3
618,34894,63767,63767,91,448,121151,530282,448,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,105.041,178,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,105.041,178,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,105.041,178,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,105.041,178,0,0,0,0,0,1,0,0,3
618,34896,63769,63769,74,146,121151,530282,146,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.789,180,0,0,2,77.56,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.789,180,0,0,2,77.56,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.789,180,0,0,2,77.56,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.789,180,0,0,2,77.56,0,1,0,0,3
618,34897,63770,63772,96,1983.333333,121151,530281,1984,1.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,0.666666667,0,0,0,0.666666667,0,0.333333333,0,0,14.48266667,182,0.666666667,0.166666667,1,23.456,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,35.184,183,1,0.5,2,35.184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,181,0,0,0,0,4,0,1,0,0,1,0,1,2,0,0,0,2,0,1,0,0,43.448,546,2,0.5,3,70.368,0,1,0,0,3
618,34901,63776,63776,5,1017,121151,530281,1017,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37.189,187,0,0,1,13.229,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37.189,187,0,0,1,13.229,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37.189,187,0,0,1,13.229,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37.189,187,0,0,1,13.229,0,1,0,0,3
618,34909,63787,63787,95,1136,121151,530283,1136,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.061,198,0,0,2,91.414,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.061,198,0,0,2,91.414,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.061,198,0,0,2,91.414,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.061,198,0,0,2,91.414,0,1,0,0,3
618,34910,63788,63788,95,4478,121151,530283,4478,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.26,199,0,0,3,116.475006,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.26,199,0,0,3,116.475006,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.26,199,0,0,3,116.475006,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41.26,199,0,0,3,116.475006,0,1,0,0,3
619,34938,63836,63836,92,677,121151,533217,677,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.045,247,3,0.32142857,28,454.64102,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.045,247,3,0.32142857,28,454.64102,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.045,247,3,0.32142857,28,454.64102,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.045,247,3,0.32142857,28,454.64102,0,1,0,0,3
619,34949,63847,63847,79,1530,121151,533212,1530,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.566,258,0,0,11,362.37698,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.566,258,0,0,11,362.37698,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.566,258,0,0,11,362.37698,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.566,258,0,0,11,362.37698,0,1,0,0,3
619,34951,63849,63854,12,4519.333333,121151,533212,4522,2.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0.666666667,1.666666667,3.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0,20.35466667,262.5,1.833333333,0.198039217,17.5,272.6845167,4,0,0,1,1,1,1,1,0,1,4,5,1,1,1,1,0,108.762,265,2,0.6,20,297.55304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,260,1,0,15,176.184,13,0,0,1,1,1,1,1,0,4,10,20,2,1,1,1,0,122.128,1575,11,1.1882353,105,1636.1071,0,1,0,0,3
619,34952,63855,63860,12,4518.666667,121151,533212,4522,3.5,0.166666667,0.166666667,0.166666667,0.166666667,0,0.166666667,0,0,0.666666667,3.166666667,5,0,0,0,0,0,3.136,268.5,2,0.072463767,23.5,306.9160317,6,1,1,1,1,0,1,0,0,1,5,5,0,0,0,0,0,8.424,271,2,0.4347826,26,314.19003,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0.786,266,2,0,21,298.29303,21,1,1,1,1,0,1,0,0,4,19,30,0,0,0,0,0,18.816,1611,12,0.4347826,141,1841.49619,0,1,0,0,3
619,34953,63861,63867,40,4519.571429,121151,533212,4522,4,0.285714286,0.142857143,0.142857143,0.142857143,0,0.142857143,0,0,0.857142857,3.428571429,4.428571429,0,0,0,0.285714286,0,2.765857143,275,0.857142857,0,12.85714286,139.2728715,7,1,1,1,1,0,1,0,0,1,5,5,0,0,0,1,0,6.429,278,2,0,29,325.26804,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0.416,272,0,0,0,0,28,2,1,1,1,0,1,0,0,6,24,31,0,0,0,2,0,19.361,1925,6,0,90,974.9101004,0,1,0,0,3
619,34957,63875,63878,276,434.5,121151,533216,436,1.5,0,0,0.25,0.25,0.25,0.25,0.25,0,0.5,0.75,1.5,0.5,0.25,0.25,0.25,0,16.6405,287.5,1.75,0.073232325,10.5,318.24797,2,0,0,1,1,1,1,1,0,1,2,3,1,1,1,1,0,60.858,289,2,0.18181819,12,334.95197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,286,1,0,9,272.10797,6,0,0,1,1,1,1,1,0,2,3,6,2,1,1,1,0,66.562,1150,7,0.2929293,42,1272.99188,0,1,0,0,3
619,34958,63879,63880,276,433,121151,533216,436,3.5,0.5,0.5,0,0,0,0,0,0,0.5,3,3,0,0,0,0,0,3.012,290.5,2,0,13.5,339.25397,4,1,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,4.834,291,2,0,14,339.84897,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1.19,290,2,0,13,338.65897,7,1,1,0,0,0,0,0,0,1,6,6,0,0,0,0,0,6.024,581,4,0,27,678.50794,0,1,0,0,3
619,34972,63901,63901,11,78,121151,533215,78,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.303,312,1,0.33333334,3,39.937,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.303,312,1,0.33333334,3,39.937,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.303,312,1,0.33333334,3,39.937,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.303,312,1,0.33333334,3,39.937,0,1,0,0,3
620,35003,63973,63973,0,4687,121151,535260,4687,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,55.099,384,8,0.16949153,59,729.34204,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,55.099,384,8,0.16949153,59,729.34204,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,55.099,384,8,0.16949153,59,729.34204,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,55.099,384,8,0.16949153,59,729.34204,0,1,0,0,3
620,35016,63991,63991,0,1167,121151,535259,1167,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.581,402,8,0.19402985,67,876.884,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.581,402,8,0.19402985,67,876.884,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.581,402,8,0.19402985,67,876.884,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.581,402,8,0.19402985,67,876.884,0,1,0,0,3
620,35025,64002,64002,106,1009,121151,535258,1009,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.021,413,0,0,1,41.246,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.021,413,0,0,1,41.246,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.021,413,0,0,1,41.246,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.021,413,0,0,1,41.246,0,1,0,0,3
621,35053,64036,64036,95,342,121201,529063,342,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,102.137,8,0,0,1,251.104,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,102.137,8,0,0,1,251.104,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,102.137,8,0,0,1,251.104,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,102.137,8,0,0,1,251.104,0,1,0,0,3
622,35097,64084,64084,34,2696,121201,530283,2698,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.638,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.638,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.638,56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.638,56,0,0,0,0,0,1,0,0,3
622,35100,64087,64087,95,4041,121201,530283,4041,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.841,59,1,0.16666667,6,631.794,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.841,59,1,0.16666667,6,631.794,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.841,59,1,0.16666667,6,631.794,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.841,59,1,0.16666667,6,631.794,0,1,0,0,3
622,35102,64089,64089,94,2736,121201,530283,2736,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84.624,61,0,0,2,230.592,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84.624,61,0,0,2,230.592,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84.624,61,0,0,2,230.592,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84.624,61,0,0,2,230.592,0,1,0,0,3
622,35103,64090,64091,95,2690,121201,530283,2690,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,45.306,62.5,1.5,0.071428575,7.5,703.93902,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,90.608,63,2,0.14285715,8,749.24304,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.004,62,1,0,7,658.635,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,90.612,125,3,0.14285715,15,1407.87804,0,1,0,0,3
623,35162,64162,64162,70,9184,121201,533215,9183,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.771,134,1,0,3,254.35701,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.771,134,1,0,3,254.35701,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.771,134,1,0,3,254.35701,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30.771,134,1,0,3,254.35701,0,1,0,0,3
624,35198,64202,64202,79,8865,121201,535260,8865,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118.442,174,1,0.083333336,12,937.941,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118.442,174,1,0.083333336,12,937.941,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118.442,174,1,0.083333336,12,937.941,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,118.442,174,1,0.083333336,12,937.941,0,1,0,0,3
624,35203,64207,64207,0,4687,121201,535260,4687,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,21.499,179,2,0,16,731.745,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,21.499,179,2,0,16,731.745,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,21.499,179,2,0,16,731.745,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,21.499,179,2,0,16,731.745,0,1,0,0,3
625,35272,64303,64303,12,91083,121912,547759,51759,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15.136,7,1,0,1,83.219,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15.136,7,1,0,1,83.219,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15.136,7,1,0,1,83.219,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15.136,7,1,0,1,83.219,0,1,0,0,2
626,35282,64322,64335,87,128672.1429,122002,545396.2143,69596.5,1.071428571,0,0.857142857,0,0,0.071428571,0,0.071428571,0.928571429,0.071428571,0.071428571,0.285714286,1,0,0,0.071428571,0,1.307857143,6.5,0.071428571,0,0.214285714,0.000214286,2,0,1,0,0,1,0,1,1,1,1,2,1,0,0,1,0,18.303,13,1,0,1,0.001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,1,0,1,13,1,1,4,14,0,0,1,0,18.31,91,1,0,3,0.003,0,1,0,0,2
627,35314,64404,64409,277,189232.3333,122002,530824,99210.33333,2.666666667,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0,0.5,1,2.5,1,0,0,0.166666667,0,3.617166667,84.5,0.666666667,0,2.5,13.33733317,5,1,1,0,0,1,0,1,0,1,3,3,1,0,0,1,0,8.531,87,1,0,5,20.445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,82,0,0,0,0,16,1,1,0,0,1,0,1,0,3,6,15,6,0,0,1,0,21.703,507,4,0,15,80.023999,0,1,0,0,2
627,35315,64410,64410,277,189237,122002,530824,99215,6,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,4.758,88,1,0,6,21.703,6,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,4.758,88,1,0,6,21.703,6,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,4.758,88,1,0,6,21.703,6,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,4.758,88,1,0,6,21.703,0,1,0,0,2
627,35319,64422,64426,82,214359.2,122002,545092,110646.2,3.2,0.2,0.4,0,0,0,0,0,0,0.4,1,1.6,1,0,0,0.2,0,5.6756,102,2,0.08,11,595.43348,6,1,1,0,0,0,0,0,0,1,2,2,1,0,0,1,0,12.343,104,2,0.4,13,605.4601,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.609,100,2,0,9,577.69104,16,1,2,0,0,0,0,0,0,2,5,8,5,0,0,1,0,28.378,510,10,0.4,55,2977.1674,0,1,0,0,2
627,35322,64431,64431,70,86120,122002,530822,47519,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.863,109,2,0.12,25,618.445,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.863,109,2,0.12,25,618.445,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.863,109,2,0.12,25,618.445,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.863,109,2,0.12,25,618.445,0,1,0,0,2
627,35333,64447,64447,76,12376,122002,547171,12376,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.752,125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.752,125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.752,125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.752,125,0,0,0,0,0,1,0,0,2
627,35339,64453,64453,5,12390,122002,547171,12390,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.648,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.648,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.648,131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.648,131,0,0,0,0,0,1,0,0,2
627,35340,64454,64455,5,12390,122002,547171,12390,2.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,5.695,132.5,1,0,1.5,18.651,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8.006,133,1,0,2,22.654,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.384,132,1,0,1,14.648,5,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,11.39,265,2,0,3,37.302,0,1,0,0,2
627,35343,64464,64464,77,12347,122002,547171,12347,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.48,142,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.48,142,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.48,142,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.48,142,0,0,0,0,0,1,0,0,2
627,35346,64468,64469,0,30467,122002,547171,12383,1.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,27.865,146.5,1.5,0.071428575,7.5,83.0425,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,53.025,147,2,0.14285715,8,109.555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705,146,1,0,7,56.53,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,55.73,293,3,0.14285715,15,166.085,0,1,0,0,2
627,35350,64473,64474,76,12375,122002,547171,12375,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0.5,0,0,0,25.073,151.5,0.5,0,1.5,87.0975,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,46.691,152,1,0,2,110.443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.455,151,0,0,1,63.752,3,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,50.146,303,1,0,3,174.195,0,1,0,0,2
628,35424,64670,64671,40,75616,122003,546897,42659,1.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,7.6165,43.5,2.5,0.090909095,11.5,1057.5744,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,13.473,44,3,0.18181819,12,1064.3109,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.76,43,2,0,11,1050.8379,3,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,15.233,87,5,0.18181819,23,2115.1488,0,1,0,0,2
628,35426,64678,64678,40,75619,122003,546897,42662,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.605,51,4,0.21052632,19,1087.9009,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.605,51,4,0.21052632,19,1087.9009,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.605,51,4,0.21052632,19,1087.9009,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.605,51,4,0.21052632,19,1087.9009,0,1,0,0,2
628,35427,64679,64679,40,75620,122003,546897,42663,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.29,52,4,0.2,20,1142.5059,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.29,52,4,0.2,20,1142.5059,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.29,52,4,0.2,20,1142.5059,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.29,52,4,0.2,20,1142.5059,0,1,0,0,2
629,35448,64717,64717,281,12386,122003,547171,12386,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.49,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.49,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.49,90,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.49,90,0,0,0,0,0,1,0,0,2
629,35458,64728,64728,104,12400,122003,547171,12400,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.626,101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.626,101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.626,101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.626,101,0,0,0,0,0,1,0,0,2
